"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Fincastle IMCIN","22-June-2018","14.4","ACTUAL","100.0","27.2","ACTUAL","100.0","20.1","AGGREGATED","100.0","60.7","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.5","AGGREGATED","100.0","17.2","AGGREGATED","100.0","290.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","23-June-2018","13.5","ACTUAL","100.0","23.5","ACTUAL","100.0","17.6","AGGREGATED","100.0","76.1","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.6","AGGREGATED","100.0","13.8","AGGREGATED","100.0","305.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","24-June-2018","13.8","ACTUAL","100.0","27.7","ACTUAL","100.0","20.7","AGGREGATED","100.0","69.1","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.1","AGGREGATED","100.0","8.1","AGGREGATED","100.0","256.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","25-June-2018","12.8","ACTUAL","100.0","29.5","ACTUAL","100.0","21.8","AGGREGATED","100.0","56.5","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","13.5","AGGREGATED","100.0","20.2","AGGREGATED","100.0","207.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","26-June-2018","10.2","ACTUAL","100.0","22.1","ACTUAL","100.0","17.4","AGGREGATED","100.0","37.3","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.5","AGGREGATED","100.0","25.7","AGGREGATED","100.0","267.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","27-June-2018","5.6","ACTUAL","100.0","24.7","ACTUAL","100.0","16.4","AGGREGATED","100.0","49.5","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","15.1","AGGREGATED","100.0","246.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","28-June-2018","10.7","ACTUAL","100.0","22.6","ACTUAL","100.0","16.9","AGGREGATED","100.0","55.2","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","12.2","AGGREGATED","100.0","295.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","29-June-2018","8.4","ACTUAL","100.0","21.8","ACTUAL","100.0","15.6","AGGREGATED","100.0","66.1","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.1","AGGREGATED","100.0","12.8","AGGREGATED","100.0","311.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","30-June-2018","8.5","ACTUAL","100.0","24.4","ACTUAL","100.0","17.0","AGGREGATED","100.0","57.7","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","18.4","AGGREGATED","100.0","262.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","01-July-2018","10.2","ACTUAL","100.0","24.2","ACTUAL","100.0","16.8","AGGREGATED","100.0","57.2","AGGREGATED","100.0","53.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.6","AGGREGATED","100.0","13.8","AGGREGATED","100.0","280.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","02-July-2018","7.0","ACTUAL","100.0","17.4","ACTUAL","100.0","12.5","AGGREGATED","100.0","77.0","AGGREGATED","100.0","57.6","AGGREGATED","using element [Precip. Weighing]","4.0","AGGREGATED","using element [Precip. Weighing]","6.7","AGGREGATED","100.0","9.2","AGGREGATED","100.0","315.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","03-July-2018","8.5","ACTUAL","100.0","18.7","ACTUAL","100.0","12.6","AGGREGATED","100.0","75.6","AGGREGATED","100.0","57.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","11.3","AGGREGATED","100.0","284.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Fincastle IMCIN","04-July-2018","10.2","ACTUAL","100.0","22.9","ACTUAL","100.0","15.7","AGGREGATED","100.0","70.9","AGGREGATED","100.0","58.7","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","11.1","AGGREGATED","100.0","311.1","AGGREGATED","100.0","0.0","COMPUTED",""
