"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Bow Island","29-June-2018","10.6","ACTUAL","100.0","22.1","ACTUAL","100.0","16.5","AGGREGATED","100.0","65.5","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.7","AGGREGATED","100.0","8.8","AGGREGATED","100.0","303.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","30-June-2018","8.4","ACTUAL","100.0","24.8","ACTUAL","100.0","16.8","AGGREGATED","100.0","60.8","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.4","AGGREGATED","100.0","12.1","AGGREGATED","100.0","265.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","01-July-2018","10.3","ACTUAL","100.0","24.1","ACTUAL","100.0","16.3","AGGREGATED","100.0","60.9","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.2","AGGREGATED","100.0","12.1","AGGREGATED","100.0","282.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","02-July-2018","8.6","ACTUAL","100.0","19.4","ACTUAL","100.0","13.1","AGGREGATED","100.0","72.2","AGGREGATED","100.0","50.2","AGGREGATED","using element [Precip. Weighing]","5.2","AGGREGATED","using element [Precip. Weighing]","6.2","AGGREGATED","100.0","8.0","AGGREGATED","100.0","291.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","03-July-2018","7.9","ACTUAL","100.0","17.4","ACTUAL","100.0","11.8","AGGREGATED","100.0","81.0","AGGREGATED","100.0","59.2","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","using element [Precip. Weighing]","5.8","AGGREGATED","100.0","7.7","AGGREGATED","100.0","269.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","04-July-2018","9.7","ACTUAL","100.0","22.3","ACTUAL","100.0","15.2","AGGREGATED","100.0","74.2","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","4.6","AGGREGATED","using element [Precip. Weighing]","6.5","AGGREGATED","100.0","9.5","AGGREGATED","100.0","295.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","05-July-2018","9.1","ACTUAL","100.0","27.8","ACTUAL","100.0","18.9","AGGREGATED","100.0","68.7","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","17.1","AGGREGATED","100.0","142.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","06-July-2018","14.3","ACTUAL","100.0","36.0","ACTUAL","100.0","24.7","AGGREGATED","100.0","58.7","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","AGGREGATED","100.0","14.5","AGGREGATED","100.0","206.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","07-July-2018","13.2","ACTUAL","100.0","28.5","ACTUAL","100.0","21.8","AGGREGATED","100.0","43.0","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.4","AGGREGATED","100.0","16.1","AGGREGATED","100.0","270.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","08-July-2018","9.6","ACTUAL","100.0","26.6","ACTUAL","100.0","18.7","AGGREGATED","100.0","58.0","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.4","AGGREGATED","100.0","8.4","AGGREGATED","100.0","26.8","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","09-July-2018","10.2","ACTUAL","100.0","31.6","ACTUAL","100.0","21.0","AGGREGATED","100.0","59.4","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","AGGREGATED","100.0","7.9","AGGREGATED","100.0","85.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","10-July-2018","12.7","ACTUAL","100.0","32.1","ACTUAL","100.0","20.5","AGGREGATED","100.0","65.0","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.1","AGGREGATED","100.0","13.6","AGGREGATED","100.0","149.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","11-July-2018","11.5","ACTUAL","100.0","27.0","ACTUAL","100.0","19.3","AGGREGATED","100.0","62.6","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.1","AGGREGATED","100.0","11.8","AGGREGATED","100.0","282.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","12-July-2018","9.4","ACTUAL","100.0","29.6","ACTUAL","100.0","20.6","AGGREGATED","100.0","61.4","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.0","AGGREGATED","100.0","6.5","AGGREGATED","100.0","147.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","13-July-2018","11.7","ACTUAL","100.0","34.5","ACTUAL","100.0","23.5","AGGREGATED","100.0","53.5","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.3","AGGREGATED","100.0","8.6","AGGREGATED","100.0","232.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","14-July-2018","9.5","ACTUAL","100.0","21.4","ACTUAL","100.0","16.0","AGGREGATED","100.0","66.2","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.7","AGGREGATED","100.0","13.2","AGGREGATED","100.0","318.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","15-July-2018","5.8","ACTUAL","100.0","28.8","ACTUAL","100.0","18.3","AGGREGATED","100.0","57.5","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.4","AGGREGATED","100.0","9.0","AGGREGATED","100.0","147.7","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","16-July-2018","7.8","ACTUAL","100.0","32.8","ACTUAL","100.0","21.4","AGGREGATED","100.0","54.3","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","8.6","AGGREGATED","100.0","154.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","17-July-2018","11.2","ACTUAL","100.0","35.1","ACTUAL","100.0","23.6","AGGREGATED","100.0","56.2","AGGREGATED","100.0","63.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.1","AGGREGATED","100.0","8.9","AGGREGATED","100.0","169.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","18-July-2018","15.9","ACTUAL","100.0","29.8","ACTUAL","100.0","23.1","AGGREGATED","100.0","56.0","AGGREGATED","100.0","64.9","AGGREGATED","using element [Precip. Weighing]","1.1","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","12.1","AGGREGATED","100.0","286.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","19-July-2018","13.0","ACTUAL","100.0","30.8","ACTUAL","100.0","21.3","AGGREGATED","100.0","65.6","AGGREGATED","100.0","65.7","AGGREGATED","using element [Precip. Weighing]","0.8","AGGREGATED","using element [Precip. Weighing]","6.1","AGGREGATED","100.0","7.6","AGGREGATED","100.0","139.0","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","20-July-2018","14.0","ACTUAL","100.0","33.5","ACTUAL","100.0","22.9","AGGREGATED","100.0","51.0","AGGREGATED","100.0","65.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.0","AGGREGATED","100.0","12.9","AGGREGATED","100.0","198.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Bow Island","21-July-2018","8.1","ACTUAL","100.0","27.6","ACTUAL","100.0","17.9","AGGREGATED","100.0","58.9","AGGREGATED","100.0","65.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","8.5","AGGREGATED","100.0","328.8","AGGREGATED","100.0","0.0","COMPUTED",""
