"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 2 m Avg. (km/h)","Wind Speed 2 m Avg. Source Flag","Wind Speed 2 m Avg. Record Completeness (%)","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Wind Dir. 10 m Avg. (°)","Wind Dir. 10 m Avg. Source Flag","Wind Dir. 10 m Avg. Record Completeness (%)","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)"
"Lethbridge Demo Farm IMCIN","26-June-2018","11.4","ACTUAL","100.0","21.0","ACTUAL","100.0","17.1","AGGREGATED","100.0","32.4","AGGREGATED","100.0","50.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","21.8","AGGREGATED","100.0","31.8","AGGREGATED","100.0","250.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","27-June-2018","6.1","ACTUAL","100.0","24.6","ACTUAL","100.0","16.5","AGGREGATED","100.0","46.0","AGGREGATED","100.0","50.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.8","AGGREGATED","100.0","18.9","AGGREGATED","100.0","235.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","28-June-2018","10.1","ACTUAL","100.0","21.1","ACTUAL","100.0","15.6","AGGREGATED","100.0","55.8","AGGREGATED","100.0","50.8","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","14.0","AGGREGATED","100.0","278.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","29-June-2018","8.5","ACTUAL","100.0","20.6","ACTUAL","100.0","14.7","AGGREGATED","100.0","71.2","AGGREGATED","100.0","55.2","AGGREGATED","using element [Precip. Weighing]","4.4","AGGREGATED","using element [Precip. Weighing]","8.5","AGGREGATED","100.0","11.4","AGGREGATED","100.0","307.9","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","30-June-2018","6.4","ACTUAL","100.0","22.2","ACTUAL","100.0","15.6","AGGREGATED","100.0","61.5","AGGREGATED","100.0","55.3","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","16.0","AGGREGATED","100.0","23.2","AGGREGATED","100.0","246.5","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","01-July-2018","12.4","ACTUAL","100.0","22.6","ACTUAL","100.0","17.2","AGGREGATED","100.0","48.3","AGGREGATED","100.0","55.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.1","AGGREGATED","100.0","23.0","AGGREGATED","100.0","270.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","02-July-2018","7.7","ACTUAL","100.0","17.4","ACTUAL","100.0","12.4","AGGREGATED","100.0","70.5","AGGREGATED","100.0","58.0","AGGREGATED","using element [Precip. Weighing]","2.7","AGGREGATED","using element [Precip. Weighing]","9.9","AGGREGATED","100.0","13.5","AGGREGATED","100.0","294.2","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","03-July-2018","7.2","ACTUAL","100.0","17.0","ACTUAL","100.0","11.3","AGGREGATED","100.0","80.4","AGGREGATED","100.0","59.7","AGGREGATED","using element [Precip. Weighing]","1.7","AGGREGATED","using element [Precip. Weighing]","7.3","AGGREGATED","100.0","10.2","AGGREGATED","100.0","262.4","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","04-July-2018","8.8","ACTUAL","100.0","22.0","ACTUAL","100.0","14.7","AGGREGATED","100.0","71.1","AGGREGATED","100.0","59.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.7","AGGREGATED","100.0","10.5","AGGREGATED","100.0","340.6","AGGREGATED","100.0","0.0","COMPUTED",""
"Lethbridge Demo Farm IMCIN","05-July-2018","8.9","ACTUAL","100.0","27.9","ACTUAL","100.0","19.2","AGGREGATED","100.0","61.3","AGGREGATED","100.0","59.8","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","7.9","AGGREGATED","100.0","10.3","AGGREGATED","100.0","142.0","AGGREGATED","100.0","0.0","COMPUTED",""
