"Station Name","Date (Local Standard Time)","Air Temp. Min. (°C)","Air Temp. Min. Source Flag","Air Temp. Min. Record Completeness (%)","Air Temp. Max. (°C)","Air Temp. Max. Source Flag","Air Temp. Max. Record Completeness (%)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Humidity Avg. (%)","Humidity Avg. Source Flag","Humidity Avg. Record Completeness (%)","Precip. Accumulated (mm)","Precip. Accumulated Source Flag","Precip. Accumulated Comment","Precip. (mm)","Precip. Source Flag","Precip. Comment","Wind Speed 10 m Avg. (km/h)","Wind Speed 10 m Avg. Source Flag","Wind Speed 10 m Avg. Record Completeness (%)","Precip. Long Term (mm)","Precip. Long Term Source Flag","Air Temp. Avg. Long Term (°C)","Air Temp. Avg. Long Term Source Flag","Air Temp. Avg. Long Term Record Completeness (%)","Air Temp. Avg. Min. Long Term (°C)","Air Temp. Avg. Min. Long Term Source Flag","Air Temp. Avg. Min. Long Term Record Completeness (%)","Air Temp. Avg. Max. Long Term (°C)","Air Temp. Avg. Max. Long Term Source Flag","Air Temp. Avg. Max. Long Term Record Completeness (%)","Growing Degree Days Long Term (base 5°C) (GDD)","Growing Degree Days Long Term (base 5°C) Source Flag","Frost Probability 0°C (%)","Frost Probability 0°C Source Flag","Frost Probability 0°C Record Completeness (%)","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment","Growing Degree Days (base 5°C) (GDD)","Growing Degree Days (base 5°C) Source Flag"
"Fincastle IMCIN","17-November-2018","-18.2","ACTUAL","100.0","-1.7","ACTUAL","100.0","-10.8","AGGREGATED","100.0","81.5","AGGREGATED","100.0","122.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","12.3","AGGREGATED","100.0","209.6","COMPUTED","-1.5","COMPUTED","","-6.6","COMPUTED","","3.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","18-November-2018","-5.3","ACTUAL","100.0","4.7","ACTUAL","100.0","1.6","AGGREGATED","100.0","76.0","AGGREGATED","100.0","123.3","AGGREGATED","using element [Precip. Weighing]","0.8","AGGREGATED","using element [Precip. Weighing]","14.6","AGGREGATED","100.0","210.1","COMPUTED","-2.0","COMPUTED","","-7.7","COMPUTED","","3.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","19-November-2018","-0.7","ACTUAL","100.0","10.7","ACTUAL","100.0","3.4","AGGREGATED","100.0","79.3","AGGREGATED","100.0","123.4","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","11.7","AGGREGATED","100.0","210.9","COMPUTED","-2.3","COMPUTED","","-7.8","COMPUTED","","3.2","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","20-November-2018","-0.9","ACTUAL","100.0","14.3","ACTUAL","100.0","5.2","AGGREGATED","100.0","62.2","AGGREGATED","100.0","123.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.0","AGGREGATED","100.0","211.3","COMPUTED","-2.8","COMPUTED","","-8.6","COMPUTED","","3.0","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","21-November-2018","-2.6","ACTUAL","100.0","12.0","ACTUAL","100.0","3.8","AGGREGATED","100.0","61.7","AGGREGATED","100.0","123.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.3","AGGREGATED","100.0","211.8","COMPUTED","-3.1","COMPUTED","","-8.7","COMPUTED","","2.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","22-November-2018","1.0","ACTUAL","100.0","9.8","ACTUAL","100.0","5.1","AGGREGATED","100.0","65.1","AGGREGATED","100.0","123.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.0","AGGREGATED","100.0","212.1","COMPUTED","-3.9","COMPUTED","","-9.4","COMPUTED","","1.7","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","23-November-2018","-2.2","ACTUAL","100.0","4.3","ACTUAL","100.0","1.4","AGGREGATED","100.0","80.2","AGGREGATED","100.0","123.5","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","9.0","AGGREGATED","100.0","212.7","COMPUTED","-3.2","COMPUTED","","-9.7","COMPUTED","","3.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","24-November-2018","-8.9","ACTUAL","100.0","-0.4","ACTUAL","100.0","-4.6","AGGREGATED","100.0","93.6","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","2.1","AGGREGATED","using element [Precip. Weighing]","12.4","AGGREGATED","100.0","213.8","COMPUTED","-3.2","COMPUTED","","-8.6","COMPUTED","","2.2","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","25-November-2018","-13.6","ACTUAL","100.0","0.5","ACTUAL","100.0","-7.4","AGGREGATED","100.0","88.5","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.8","AGGREGATED","100.0","214.6","COMPUTED","-3.9","COMPUTED","","-8.8","COMPUTED","","1.0","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","26-November-2018","-10.9","ACTUAL","100.0","10.0","ACTUAL","100.0","1.3","AGGREGATED","100.0","73.8","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","17.7","AGGREGATED","100.0","215.4","COMPUTED","-4.4","COMPUTED","","-9.8","COMPUTED","","1.0","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","27-November-2018","6.2","ACTUAL","100.0","12.5","ACTUAL","100.0","9.3","AGGREGATED","100.0","55.3","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","29.3","AGGREGATED","100.0","216.0","COMPUTED","-4.4","COMPUTED","","-10.5","COMPUTED","","1.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","2.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","28-November-2018","1.7","ACTUAL","100.0","11.2","ACTUAL","100.0","6.3","AGGREGATED","100.0","55.8","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.6","AGGREGATED","100.0","216.5","COMPUTED","-4.5","COMPUTED","","-10.3","COMPUTED","","1.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","29-November-2018","-5.0","ACTUAL","100.0","8.3","ACTUAL","100.0","0.1","AGGREGATED","100.0","76.7","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","8.7","AGGREGATED","100.0","217.1","COMPUTED","-4.6","COMPUTED","","-10.2","COMPUTED","","1.0","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","30-November-2018","-6.4","ACTUAL","100.0","1.9","ACTUAL","100.0","-3.8","AGGREGATED","100.0","89.1","AGGREGATED","100.0","125.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.6","AGGREGATED","100.0","217.4","COMPUTED","-4.3","COMPUTED","","-10.1","COMPUTED","","1.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","01-December-2018","-6.6","ACTUAL","100.0","-2.6","ACTUAL","100.0","-4.3","AGGREGATED","100.0","94.3","AGGREGATED","100.0","131.2","AGGREGATED","using element [Precip. Weighing]","5.6","AGGREGATED","using element [Precip. Weighing]","8.3","AGGREGATED","100.0","218.2","COMPUTED","-4.9","COMPUTED","","-10.2","COMPUTED","","0.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","02-December-2018","-11.3","ACTUAL","100.0","-1.6","ACTUAL","100.0","-6.2","AGGREGATED","100.0","93.1","AGGREGATED","100.0","131.6","AGGREGATED","using element [Precip. Weighing]","0.4","AGGREGATED","using element [Precip. Weighing]","6.9","AGGREGATED","100.0","218.7","COMPUTED","-4.9","COMPUTED","","-10.5","COMPUTED","","0.8","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","03-December-2018","-15.2","ACTUAL","100.0","-1.7","ACTUAL","100.0","-7.3","AGGREGATED","100.0","91.8","AGGREGATED","100.0","131.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","7.3","AGGREGATED","100.0","219.1","COMPUTED","-5.2","COMPUTED","","-11.0","COMPUTED","","0.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","04-December-2018","-16.6","ACTUAL","100.0","1.1","ACTUAL","100.0","-6.6","AGGREGATED","100.0","77.8","AGGREGATED","100.0","131.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.1","AGGREGATED","100.0","219.4","COMPUTED","-5.5","COMPUTED","","-11.5","COMPUTED","","0.4","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","05-December-2018","-16.6","ACTUAL","100.0","-1.6","ACTUAL","100.0","-7.9","AGGREGATED","100.0","82.7","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","15.2","AGGREGATED","100.0","219.9","COMPUTED","-5.7","COMPUTED","","-11.2","COMPUTED","","-0.2","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","06-December-2018","-18.0","ACTUAL","100.0","-6.4","ACTUAL","100.0","-14.1","AGGREGATED","100.0","80.9","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","10.1","AGGREGATED","100.0","220.4","COMPUTED","-6.1","COMPUTED","","-11.4","COMPUTED","","-0.9","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","07-December-2018","-18.2","ACTUAL","100.0","1.2","ACTUAL","100.0","-7.6","AGGREGATED","100.0","66.3","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","15.8","AGGREGATED","100.0","221.1","COMPUTED","-6.9","COMPUTED","","-12.2","COMPUTED","","-1.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.5","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","08-December-2018","-12.9","ACTUAL","100.0","3.3","ACTUAL","100.0","-5.1","AGGREGATED","100.0","70.6","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.1","AGGREGATED","100.0","221.4","COMPUTED","-6.9","COMPUTED","","-12.8","COMPUTED","","-1.0","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","09-December-2018","-7.6","ACTUAL","100.0","5.3","ACTUAL","100.0","-0.5","AGGREGATED","100.0","68.5","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.4","AGGREGATED","100.0","222.2","COMPUTED","-5.4","COMPUTED","","-11.2","COMPUTED","","0.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","10-December-2018","-1.3","ACTUAL","100.0","6.6","ACTUAL","100.0","3.7","AGGREGATED","100.0","61.9","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.4","AGGREGATED","100.0","223.1","COMPUTED","-5.4","COMPUTED","","-11.3","COMPUTED","","0.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","11-December-2018","-4.8","ACTUAL","100.0","5.7","ACTUAL","100.0","1.0","AGGREGATED","100.0","67.2","AGGREGATED","100.0","131.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","24.3","AGGREGATED","100.0","223.9","COMPUTED","-5.3","COMPUTED","","-11.1","COMPUTED","","0.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","12-December-2018","-0.6","ACTUAL","100.0","4.6","ACTUAL","100.0","2.0","AGGREGATED","100.0","69.1","AGGREGATED","100.0","132.6","AGGREGATED","using element [Precip. Weighing]","0.9","AGGREGATED","using element [Precip. Weighing]","22.9","AGGREGATED","100.0","224.5","COMPUTED","-5.4","COMPUTED","","-10.8","COMPUTED","","0.0","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.8","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","13-December-2018","0.1","ACTUAL","100.0","5.9","ACTUAL","100.0","2.7","AGGREGATED","100.0","60.3","AGGREGATED","100.0","132.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.1","AGGREGATED","100.0","225.7","COMPUTED","-6.1","COMPUTED","","-11.7","COMPUTED","","-0.4","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","14-December-2018","-0.6","ACTUAL","100.0","7.7","ACTUAL","100.0","3.8","AGGREGATED","100.0","59.4","AGGREGATED","100.0","132.6","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","20.8","AGGREGATED","100.0","226.0","COMPUTED","-6.0","COMPUTED","","-11.8","COMPUTED","","-0.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","15-December-2018","-4.5","ACTUAL","100.0","6.9","ACTUAL","100.0","2.8","AGGREGATED","100.0","58.7","AGGREGATED","100.0","132.7","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","28.2","AGGREGATED","100.0","226.4","COMPUTED","-5.7","COMPUTED","","-11.7","COMPUTED","","0.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","16-December-2018","-5.3","ACTUAL","100.0","12.0","ACTUAL","100.0","1.2","AGGREGATED","100.0","69.4","AGGREGATED","100.0","132.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","14.2","AGGREGATED","100.0","226.9","COMPUTED","-5.4","COMPUTED","","-11.2","COMPUTED","","0.4","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","17-December-2018","0.9","ACTUAL","100.0","12.0","ACTUAL","100.0","5.6","AGGREGATED","100.0","59.7","AGGREGATED","100.0","132.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","21.5","AGGREGATED","100.0","227.6","COMPUTED","-5.3","COMPUTED","","-10.8","COMPUTED","","0.2","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","18-December-2018","1.0","ACTUAL","100.0","10.2","ACTUAL","100.0","4.8","AGGREGATED","100.0","60.6","AGGREGATED","100.0","132.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","21.0","AGGREGATED","100.0","228.2","COMPUTED","-6.8","COMPUTED","","-12.1","COMPUTED","","-1.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.4","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","19-December-2018","2.9","ACTUAL","100.0","9.1","ACTUAL","100.0","5.5","AGGREGATED","100.0","49.0","AGGREGATED","100.0","132.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","29.9","AGGREGATED","100.0","228.8","COMPUTED","-7.0","COMPUTED","","-12.3","COMPUTED","","-1.6","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","2.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","20-December-2018","-1.3","ACTUAL","100.0","7.3","ACTUAL","100.0","2.9","AGGREGATED","100.0","60.3","AGGREGATED","100.0","132.7","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","22.0","AGGREGATED","100.0","229.4","COMPUTED","-6.8","COMPUTED","","-12.2","COMPUTED","","-1.4","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","21-December-2018","-4.7","ACTUAL","100.0","5.9","ACTUAL","100.0","1.7","AGGREGATED","100.0","70.6","AGGREGATED","100.0","133.2","AGGREGATED","using element [Precip. Weighing]","0.5","AGGREGATED","using element [Precip. Weighing]","22.6","AGGREGATED","100.0","230.4","COMPUTED","-7.7","COMPUTED","","-12.9","COMPUTED","","-2.4","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","1.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","22-December-2018","-8.8","ACTUAL","100.0","1.8","ACTUAL","100.0","-4.1","AGGREGATED","100.0","68.0","AGGREGATED","100.0","133.2","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","11.4","AGGREGATED","100.0","231.3","COMPUTED","-8.7","COMPUTED","","-14.0","COMPUTED","","-3.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.3","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","23-December-2018","-8.2","ACTUAL","100.0","6.0","ACTUAL","100.0","-1.7","AGGREGATED","100.0","67.3","AGGREGATED","100.0","133.3","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","16.7","AGGREGATED","100.0","231.7","COMPUTED","-8.1","COMPUTED","","-13.9","COMPUTED","","-2.3","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","24-December-2018","-10.9","ACTUAL","100.0","-6.9","ACTUAL","100.0","-8.6","AGGREGATED","100.0","92.5","AGGREGATED","100.0","133.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","AGGREGATED","100.0","232.2","COMPUTED","-6.9","COMPUTED","","-13.2","COMPUTED","","-0.7","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","25-December-2018","-11.0","ACTUAL","100.0","-6.9","ACTUAL","100.0","-8.2","AGGREGATED","100.0","94.8","AGGREGATED","100.0","133.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","5.8","AGGREGATED","100.0","232.7","COMPUTED","-7.0","COMPUTED","","-13.0","COMPUTED","","-1.1","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","26-December-2018","-11.5","ACTUAL","100.0","-5.7","ACTUAL","100.0","-7.6","AGGREGATED","100.0","95.4","AGGREGATED","100.0","133.3","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","6.4","AGGREGATED","100.0","233.4","COMPUTED","-7.0","COMPUTED","","-12.6","COMPUTED","","-1.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","27-December-2018","-6.8","ACTUAL","100.0","-5.9","ACTUAL","100.0","-6.5","AGGREGATED","100.0","94.0","AGGREGATED","100.0","133.4","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","4.5","AGGREGATED","100.0","234.1","COMPUTED","-7.2","COMPUTED","","-12.1","COMPUTED","","-2.2","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","-0.1","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","28-December-2018","-11.3","ACTUAL","100.0","3.0","ACTUAL","100.0","-4.2","AGGREGATED","100.0","68.5","AGGREGATED","100.0","133.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","16.6","AGGREGATED","100.0","234.7","COMPUTED","-9.1","COMPUTED","","-14.3","COMPUTED","","-3.9","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.6","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","29-December-2018","-0.7","ACTUAL","100.0","10.7","ACTUAL","100.0","4.5","AGGREGATED","100.0","51.5","AGGREGATED","100.0","133.4","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","29.8","AGGREGATED","100.0","235.8","COMPUTED","-9.3","COMPUTED","","-14.9","COMPUTED","","-3.7","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","2.2","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","30-December-2018","-15.1","ACTUAL","100.0","6.9","ACTUAL","100.0","-6.2","AGGREGATED","100.0","85.3","AGGREGATED","100.0","135.7","AGGREGATED","using element [Precip. Weighing]","2.3","AGGREGATED","using element [Precip. Weighing]","23.5","AGGREGATED","100.0","236.4","COMPUTED","-9.4","COMPUTED","","-15.1","COMPUTED","","-3.7","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.9","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","31-December-2018","-18.8","ACTUAL","100.0","-11.3","ACTUAL","100.0","-15.2","AGGREGATED","100.0","82.3","AGGREGATED","100.0","135.8","AGGREGATED","using element [Precip. Weighing]","0.1","AGGREGATED","using element [Precip. Weighing]","13.4","AGGREGATED","100.0","237.0","COMPUTED","-9.4","COMPUTED","","-15.2","COMPUTED","","-3.5","COMPUTED","","1,498.6","COMPUTED","100.0","COMPUTED","","0.0","COMPUTED","solar-ACT, 2m wind, Avg.","1,470.1","COMPUTED"
"Fincastle IMCIN","01-January-2019","-15.0","ACTUAL","100.0","2.3","ACTUAL","100.0","-3.9","AGGREGATED","100.0","73.4","AGGREGATED","100.0","136.5","AGGREGATED","using element [Precip. Weighing]","0.7","AGGREGATED","using element [Precip. Weighing]","23.9","AGGREGATED","100.0","237.7","COMPUTED","-9.0","COMPUTED","","-15.3","COMPUTED","","-2.7","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","0.5","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
"Fincastle IMCIN","02-January-2019","0.1","ACTUAL","100.0","7.6","ACTUAL","100.0","4.7","AGGREGATED","100.0","61.9","AGGREGATED","100.0","136.5","AGGREGATED","using element [Precip. Weighing]","0.0","AGGREGATED","using element [Precip. Weighing]","35.2","AGGREGATED","100.0","238.1","COMPUTED","-8.1","COMPUTED","","-13.7","COMPUTED","","-2.6","COMPUTED","","0.9","COMPUTED","100.0","COMPUTED","","1.6","COMPUTED","solar-ACT, 2m wind, Avg.","0.9","COMPUTED"
